gene,group_1_with_mut,group_1_without_mut,group_2_with_mut,group_2_without_mut,chi2_p,mwu_p,chi2_neglogp,mwu_neglogp
ISLR2,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
ISLR,1,78,0,20,1.0,1.0,-0.0,-0.0
SAXO2,2,77,0,20,1.0,1.0,-0.0,-0.0
RAB11FIP3,1,78,0,20,1.0,1.0,-0.0,-0.0
GFER,0,79,0,20,1.0,1.0,-0.0,-0.0
PRSS21,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
ADCY9,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
PRM2,1,78,0,20,1.0,1.0,-0.0,-0.0
IL27,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
NUPR1,0,79,0,20,1.0,1.0,-0.0,-0.0
ZNF689,1,78,0,20,1.0,1.0,-0.0,-0.0
DNAJA2,2,77,0,20,1.0,1.0,-0.0,-0.0
CA7,0,79,0,20,1.0,1.0,-0.0,-0.0
MBTPS1,2,77,0,20,1.0,1.0,-0.0,-0.0
GINS2,1,78,0,20,1.0,1.0,-0.0,-0.0
CA5A,0,79,0,20,1.0,1.0,-0.0,-0.0
NAA38,0,79,0,20,1.0,1.0,-0.0,-0.0
PIGL,0,79,0,20,1.0,1.0,-0.0,-0.0
FLCN,1,78,0,20,1.0,1.0,-0.0,-0.0
TOM1L2,0,79,0,20,1.0,1.0,-0.0,-0.0
AC233702.1,2,77,1,19,1.0,1.0,-0.0,-0.0
EVI2A,0,79,0,20,1.0,1.0,-0.0,-0.0
TMEM99,0,79,0,20,1.0,1.0,-0.0,-0.0
DNAJC7,0,79,0,20,1.0,1.0,-0.0,-0.0
HOXB7,0,79,0,20,1.0,1.0,-0.0,-0.0
C17orf67,0,79,0,20,1.0,1.0,-0.0,-0.0
OR4D2,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
RNF43,2,77,1,19,1.0,1.0,-0.0,-0.0
ACE,4,75,0,20,0.6953175290264628,1.0,0.15781682186779156,-0.0
CARD14,2,77,0,20,1.0,1.0,-0.0,-0.0
PDE6G,0,79,0,20,1.0,1.0,-0.0,-0.0
CABYR,1,78,2,18,0.19176437911467722,1.0,0.7172320613501597,-0.0
KIAA1328,1,78,0,20,1.0,1.0,-0.0,-0.0
RAB27B,1,78,0,20,1.0,1.0,-0.0,-0.0
KIAA1468,0,79,0,20,1.0,1.0,-0.0,-0.0
SOCS6,1,78,0,20,1.0,1.0,-0.0,-0.0
TUBB4A,2,77,1,19,1.0,1.0,-0.0,-0.0
ZNF358,0,79,0,20,1.0,1.0,-0.0,-0.0
KRI1,1,78,0,20,1.0,1.0,-0.0,-0.0
ZNF823,0,79,0,20,1.0,1.0,-0.0,-0.0
LLNLR-249E10.1,0,79,2,18,0.051185048394519234,1.0,1.2908568817595856,-0.0
TPM4,1,78,0,20,1.0,1.0,-0.0,-0.0
C19orf44,0,79,0,20,1.0,1.0,-0.0,-0.0
SCGB2B2,0,79,0,20,1.0,1.0,-0.0,-0.0
SUPT5H,4,75,0,20,0.6953175290264628,1.0,0.15781682186779156,-0.0
TRAPPC6A,0,79,0,20,1.0,1.0,-0.0,-0.0
NAPA,2,77,0,20,1.0,1.0,-0.0,-0.0
RUVBL2,0,79,0,20,1.0,1.0,-0.0,-0.0
KCNA7,0,79,0,20,1.0,1.0,-0.0,-0.0
SLC6A16,0,79,2,18,0.051185048394519234,1.0,1.2908568817595856,-0.0
JOSD2,1,78,0,20,1.0,1.0,-0.0,-0.0
ZNF761,1,78,2,18,0.19176437911467722,1.0,0.7172320613501597,-0.0
ZNF274,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
SLC52A3,1,78,2,18,0.19176437911467722,1.0,0.7172320613501597,-0.0
ANGPT4,2,77,0,20,1.0,1.0,-0.0,-0.0
ZNF343,1,78,0,20,1.0,1.0,-0.0,-0.0
SIGLEC1,5,74,3,17,0.41692531439700964,1.0,0.379941735074783,-0.0
PRND,1,78,0,20,1.0,1.0,-0.0,-0.0
CST9,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
SAMHD1,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
NCOA3,1,78,0,20,1.0,1.0,-0.0,-0.0
STX16,2,77,0,20,1.0,1.0,-0.0,-0.0
BIRC7,2,77,0,20,1.0,1.0,-0.0,-0.0
STMN3,0,79,0,20,1.0,1.0,-0.0,-0.0
DSCR3,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
AGPAT3,0,79,0,20,1.0,1.0,-0.0,-0.0
PFKL,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
CLTCL1,0,79,0,20,1.0,1.0,-0.0,-0.0
INPP5J,1,78,0,20,1.0,1.0,-0.0,-0.0
PICK1,1,78,0,20,1.0,1.0,-0.0,-0.0
FBLN1,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
CXorf67,0,79,2,18,0.051185048394519234,1.0,1.2908568817595856,-0.0
HDAC8,0,79,0,20,1.0,1.0,-0.0,-0.0
PHF6,0,79,0,20,1.0,1.0,-0.0,-0.0
ZNF75D,1,78,0,20,1.0,1.0,-0.0,-0.0
MIR513B,0,79,0,20,1.0,1.0,-0.0,-0.0
SUCLG1,2,77,0,20,1.0,1.0,-0.0,-0.0
SLC25A36,1,78,0,20,1.0,1.0,-0.0,-0.0
TTC14,3,76,2,18,0.5754848586458726,1.0,0.23996609843393227,-0.0
CLCN3,5,74,2,18,0.9331815300100206,0.7518296340458492,0.030033865564215386,0.1238805601745527
UQCRQ,0,79,0,20,1.0,1.0,-0.0,-0.0
GPLD1,2,77,1,19,1.0,1.0,-0.0,-0.0
DCBLD1,0,79,0,20,1.0,1.0,-0.0,-0.0
MET,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
DCAF12,0,79,0,20,1.0,1.0,-0.0,-0.0
ANGPTL2,2,77,0,20,1.0,1.0,-0.0,-0.0
C10orf11,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
EPS8,1,78,0,20,1.0,1.0,-0.0,-0.0
PIP4K2C,1,78,0,20,1.0,1.0,-0.0,-0.0
RFC5,1,78,0,20,1.0,1.0,-0.0,-0.0
IGHG2,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
NCOR1,4,75,1,19,1.0,1.0,-0.0,-0.0
FAM210A,1,78,0,20,1.0,1.0,-0.0,-0.0
XRN2,0,79,0,20,1.0,1.0,-0.0,-0.0
HSFY1P1,1,78,0,20,1.0,1.0,-0.0,-0.0
KLHL15,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
FMR1NB,2,77,0,20,1.0,1.0,-0.0,-0.0
MXRA8,1,78,0,20,1.0,1.0,-0.0,-0.0
ID3,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
PI4KB,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
AGBL5,1,78,0,20,1.0,1.0,-0.0,-0.0
FBXO48,1,78,0,20,1.0,1.0,-0.0,-0.0
KLHL18,2,77,1,19,1.0,1.0,-0.0,-0.0
ALDH1L1,4,75,0,20,0.6953175290264628,1.0,0.15781682186779156,-0.0
SEPP1,0,79,0,20,1.0,1.0,-0.0,-0.0
RNF145,1,78,0,20,1.0,1.0,-0.0,-0.0
GABRG2,7,72,2,18,1.0,1.0,-0.0,-0.0
BTBD9,2,77,1,19,1.0,1.0,-0.0,-0.0
LYRM2,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
FAM183B,0,79,0,20,1.0,1.0,-0.0,-0.0
CLEC2L,0,79,0,20,1.0,1.0,-0.0,-0.0
TRBV19,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
OR1L4,2,77,0,20,1.0,1.0,-0.0,-0.0
ACBD5,2,77,0,20,1.0,1.0,-0.0,-0.0
TRMT112,0,79,0,20,1.0,1.0,-0.0,-0.0
CLEC12B,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
EXOC3L1,0,79,0,20,1.0,1.0,-0.0,-0.0
ANKFY1,0,79,0,20,1.0,1.0,-0.0,-0.0
TMEM104,2,77,1,19,1.0,1.0,-0.0,-0.0
WTIP,0,79,0,20,1.0,1.0,-0.0,-0.0
SLC25A34,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
CEPT1,1,78,0,20,1.0,1.0,-0.0,-0.0
FCAMR,2,77,1,19,1.0,1.0,-0.0,-0.0
MTIF2,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
LETM1,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
JADE2,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
ASB10,2,77,1,19,1.0,1.0,-0.0,-0.0
WRAP53,1,78,0,20,1.0,1.0,-0.0,-0.0
BPIFB2,2,77,0,20,1.0,1.0,-0.0,-0.0
LRRC47,2,77,0,20,1.0,1.0,-0.0,-0.0
KIF17,0,79,2,18,0.051185048394519234,1.0,1.2908568817595856,-0.0
ATPIF1,0,79,0,20,1.0,1.0,-0.0,-0.0
KCNA2,5,74,0,20,0.5598364119795416,1.0,0.25193885826799844,-0.0
PIAS3,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
SELENBP1,2,77,0,20,1.0,1.0,-0.0,-0.0
PGLYRP4,2,77,0,20,1.0,1.0,-0.0,-0.0
S100A7,2,77,0,20,1.0,1.0,-0.0,-0.0
USP21,1,78,0,20,1.0,1.0,-0.0,-0.0
BRE,1,78,0,20,1.0,1.0,-0.0,-0.0
IGKV4-1,0,79,0,20,1.0,1.0,-0.0,-0.0
IGKV3-20,0,79,0,20,1.0,1.0,-0.0,-0.0
IGKV3D-20,2,77,0,20,1.0,1.0,-0.0,-0.0
ANKRD36C,1,78,0,20,1.0,1.0,-0.0,-0.0
KANSL3,0,79,0,20,1.0,1.0,-0.0,-0.0
FHL2,0,79,0,20,1.0,1.0,-0.0,-0.0
INHBB,2,77,0,20,1.0,1.0,-0.0,-0.0
INPP5D,2,77,0,20,1.0,1.0,-0.0,-0.0
UGT1A10,1,78,0,20,1.0,1.0,-0.0,-0.0
TMEM40,0,79,0,20,1.0,1.0,-0.0,-0.0
CHCHD4,0,79,0,20,1.0,1.0,-0.0,-0.0
AZI2,0,79,0,20,1.0,1.0,-0.0,-0.0
VILL,0,79,0,20,1.0,1.0,-0.0,-0.0
ZNF621,1,78,0,20,1.0,1.0,-0.0,-0.0
SMARCC1,2,77,0,20,1.0,1.0,-0.0,-0.0
IGSF11,2,77,1,19,1.0,1.0,-0.0,-0.0
TIMMDC1,0,79,2,18,0.051185048394519234,1.0,1.2908568817595856,-0.0
SLC12A8,1,78,0,20,1.0,1.0,-0.0,-0.0
PTX3,0,79,0,20,1.0,1.0,-0.0,-0.0
GNRHR,2,77,0,20,1.0,1.0,-0.0,-0.0
DMP1,1,78,2,18,0.19176437911467722,1.0,0.7172320613501597,-0.0
RNF175,1,78,0,20,1.0,1.0,-0.0,-0.0
SKP2,1,78,0,20,1.0,1.0,-0.0,-0.0
ITGA1,3,76,1,19,1.0,1.0,-0.0,-0.0
TSLP,1,78,0,20,1.0,1.0,-0.0,-0.0
LOX,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
ACSL6,6,73,0,20,0.45502154206562906,1.0,0.34196804207087195,-0.0
PCDHGB6,1,78,0,20,1.0,1.0,-0.0,-0.0
HAVCR2,1,78,4,16,0.004425201548842384,1.0,2.354066944275374,-0.0
LCP2,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
EXOC2,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
HUS1B,1,78,0,20,1.0,1.0,-0.0,-0.0
TBC1D7,0,79,0,20,1.0,1.0,-0.0,-0.0
SIRT5,1,78,0,20,1.0,1.0,-0.0,-0.0
ABHD16A,0,79,0,20,1.0,1.0,-0.0,-0.0
HSPA1L,1,78,0,20,1.0,1.0,-0.0,-0.0
ADGRF5,2,77,0,20,1.0,1.0,-0.0,-0.0
EEF1A1,2,77,0,20,1.0,1.0,-0.0,-0.0
TMEM106B,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
ADCYAP1R1,1,78,0,20,1.0,1.0,-0.0,-0.0
NEUROD6,2,77,0,20,1.0,1.0,-0.0,-0.0
MIR5692C2,0,79,0,20,1.0,1.0,-0.0,-0.0
IQUB,5,74,0,20,0.5598364119795416,1.0,0.25193885826799844,-0.0
CCDC136,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
ZNF705D,0,79,0,20,1.0,1.0,-0.0,-0.0
TNFRSF10C,0,79,0,20,1.0,1.0,-0.0,-0.0
PMP2,2,77,0,20,1.0,1.0,-0.0,-0.0
RLN2,0,79,0,20,1.0,1.0,-0.0,-0.0
ZCCHC7,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
RORB,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
ENG,2,77,1,19,1.0,1.0,-0.0,-0.0
NOXA1,0,79,0,20,1.0,1.0,-0.0,-0.0
AKR1C3,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
FRMD4A,1,78,0,20,1.0,1.0,-0.0,-0.0
MTPAP,0,79,0,20,1.0,1.0,-0.0,-0.0
ACTA2,0,79,0,20,1.0,1.0,-0.0,-0.0
SLC25A28,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
ACADSB,0,79,0,20,1.0,1.0,-0.0,-0.0
SPON1,2,77,0,20,1.0,1.0,-0.0,-0.0
SAA2-SAA4,0,79,0,20,1.0,1.0,-0.0,-0.0
MRGPRX2,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
RP11-707M1.1,4,75,2,18,0.7626468300629968,1.0,0.11767653054214251,-0.0
MPEG1,1,78,0,20,1.0,1.0,-0.0,-0.0
RPLP0P2,1,78,0,20,1.0,1.0,-0.0,-0.0
TSGA10IP,0,79,0,20,1.0,1.0,-0.0,-0.0
NARS2,0,79,0,20,1.0,1.0,-0.0,-0.0
CARD16,0,79,0,20,1.0,1.0,-0.0,-0.0
TECTA,9,70,3,17,0.9536664237315041,0.4754596930008861,0.02060350754573219,0.32288629439275496
OR8B3,1,78,0,20,1.0,1.0,-0.0,-0.0
PIANP,2,77,0,20,1.0,1.0,-0.0,-0.0
DDIT3,0,79,0,20,1.0,1.0,-0.0,-0.0
PPM1H,1,78,0,20,1.0,1.0,-0.0,-0.0
OAS2,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
NBEA,4,75,3,17,0.28897946681201303,1.0,0.539133014568857,-0.0
KBTBD6,0,79,0,20,1.0,1.0,-0.0,-0.0
DIAPH3,6,73,1,19,1.0,1.0,-0.0,-0.0
OXGR1,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
ZIC2,1,78,0,20,1.0,1.0,-0.0,-0.0
DAOA,1,78,0,20,1.0,1.0,-0.0,-0.0
SERPINA3,5,74,1,19,1.0,1.0,-0.0,-0.0
TGM5,2,77,0,20,1.0,1.0,-0.0,-0.0
POLG,1,78,0,20,1.0,1.0,-0.0,-0.0
ZG16B,2,77,0,20,1.0,1.0,-0.0,-0.0
MEFV,5,74,1,19,1.0,1.0,-0.0,-0.0
TLCD1,0,79,0,20,1.0,1.0,-0.0,-0.0
TBC1D3I,1,78,0,20,1.0,1.0,-0.0,-0.0
DHRS11,0,79,0,20,1.0,1.0,-0.0,-0.0
PLXDC1,2,77,0,20,1.0,1.0,-0.0,-0.0
CASC3,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
KRTAP3-1,0,79,0,20,1.0,1.0,-0.0,-0.0
HOXB8,0,79,0,20,1.0,1.0,-0.0,-0.0
SMARCD2,1,78,0,20,1.0,1.0,-0.0,-0.0
TBCD,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
DYM,1,78,0,20,1.0,1.0,-0.0,-0.0
C18orf32,0,79,0,20,1.0,1.0,-0.0,-0.0
ATP8B1,0,79,0,20,1.0,1.0,-0.0,-0.0
NCLN,0,79,0,20,1.0,1.0,-0.0,-0.0
NFIC,3,76,1,19,1.0,1.0,-0.0,-0.0
ISYNA1,0,79,0,20,1.0,1.0,-0.0,-0.0
GATAD2A,1,78,0,20,1.0,1.0,-0.0,-0.0
PBX4,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
IFNL3,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
GMFG,1,78,0,20,1.0,1.0,-0.0,-0.0
SAMD4B,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
APOC4-APOC2,0,79,0,20,1.0,1.0,-0.0,-0.0
ZNF702P,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
MIR517B,0,79,0,20,1.0,1.0,-0.0,-0.0
COX6B2,0,79,0,20,1.0,1.0,-0.0,-0.0
ZNF579,1,78,0,20,1.0,1.0,-0.0,-0.0
SNPH,0,79,0,20,1.0,1.0,-0.0,-0.0
SIRPB2,2,77,1,19,1.0,1.0,-0.0,-0.0
MROH8,1,78,0,20,1.0,1.0,-0.0,-0.0
USP16,0,79,0,20,1.0,1.0,-0.0,-0.0
IL2RB,1,78,0,20,1.0,1.0,-0.0,-0.0
SH3BP1,0,79,0,20,1.0,1.0,-0.0,-0.0
PLA2G6,1,78,0,20,1.0,1.0,-0.0,-0.0
ASMTL,1,78,0,20,1.0,1.0,-0.0,-0.0
FAM127A,0,79,0,20,1.0,1.0,-0.0,-0.0
SKI,0,79,0,20,1.0,1.0,-0.0,-0.0
TNFRSF8,2,77,1,19,1.0,0.4795001221869535,-0.0,0.31921127782572034
SLC25A24,0,79,0,20,1.0,1.0,-0.0,-0.0
TOR3A,0,79,0,20,1.0,1.0,-0.0,-0.0
E2F6,0,79,0,20,1.0,1.0,-0.0,-0.0
ITSN2,4,75,0,20,0.6953175290264628,1.0,0.15781682186779156,-0.0
CNRIP1,0,79,0,20,1.0,1.0,-0.0,-0.0
IGKV1-16,2,77,1,19,1.0,1.0,-0.0,-0.0
REV1,1,78,0,20,1.0,1.0,-0.0,-0.0
GTDC1,2,77,3,17,0.08855522884568089,1.0,1.0527857902979394,-0.0
LY75-CD302,0,79,0,20,1.0,1.0,-0.0,-0.0
INPP1,1,78,0,20,1.0,1.0,-0.0,-0.0
NBEAL1,0,79,0,20,1.0,1.0,-0.0,-0.0
THAP4,1,78,0,20,1.0,1.0,-0.0,-0.0
GAL3ST2,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
ZNF662,1,78,0,20,1.0,1.0,-0.0,-0.0
UROC1,2,77,0,20,1.0,1.0,-0.0,-0.0
ALPK1,5,74,1,19,1.0,1.0,-0.0,-0.0
SPCS3,1,78,0,20,1.0,1.0,-0.0,-0.0
RUFY1,0,79,0,20,1.0,1.0,-0.0,-0.0
GFPT2,1,78,0,20,1.0,1.0,-0.0,-0.0
ZSCAN9,0,79,0,20,1.0,1.0,-0.0,-0.0
ORC5,2,77,0,20,1.0,1.0,-0.0,-0.0
CPSF1,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
PRKACG,2,77,1,19,1.0,1.0,-0.0,-0.0
PHF19,1,78,0,20,1.0,1.0,-0.0,-0.0
LDB3,0,79,0,20,1.0,1.0,-0.0,-0.0
SORBS1,2,77,1,19,1.0,1.0,-0.0,-0.0
ENTPD7,1,78,0,20,1.0,1.0,-0.0,-0.0
AFAP1L2,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
PIK3C2A,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
FADD,1,78,0,20,1.0,1.0,-0.0,-0.0
CLMP,0,79,0,20,1.0,1.0,-0.0,-0.0
PTPN6,0,79,0,20,1.0,1.0,-0.0,-0.0
TAS2R7,2,77,0,20,1.0,1.0,-0.0,-0.0
KRT7,2,77,1,19,1.0,1.0,-0.0,-0.0
ZMYM5,1,78,0,20,1.0,1.0,-0.0,-0.0
NAA16,2,77,0,20,1.0,1.0,-0.0,-0.0
OR4N3P,2,77,1,19,1.0,1.0,-0.0,-0.0
RN7SL319P,0,79,2,18,0.051185048394519234,1.0,1.2908568817595856,-0.0
TARSL2,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
MAPK8IP3,2,77,0,20,1.0,1.0,-0.0,-0.0
RPL3L,2,77,0,20,1.0,1.0,-0.0,-0.0
CDH15,1,78,0,20,1.0,1.0,-0.0,-0.0
HEATR6,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
SOX9,0,79,0,20,1.0,1.0,-0.0,-0.0
LONP1,2,77,0,20,1.0,1.0,-0.0,-0.0
ZC3H4,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
SAMSN1,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
PIWIL3,3,76,1,19,1.0,1.0,-0.0,-0.0
UBA1,1,78,0,20,1.0,1.0,-0.0,-0.0
FOXR2,0,79,0,20,1.0,1.0,-0.0,-0.0
ACTRT1,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
ACOT7,2,77,1,19,1.0,1.0,-0.0,-0.0
TNFRSF9,2,77,1,19,1.0,1.0,-0.0,-0.0
DNAJC16,1,78,0,20,1.0,1.0,-0.0,-0.0
AKR7A3,2,77,0,20,1.0,1.0,-0.0,-0.0
CLSPN,4,75,0,20,0.6953175290264628,1.0,0.15781682186779156,-0.0
CSF3R,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
KCNQ4,2,77,1,19,1.0,1.0,-0.0,-0.0
SLC16A1,6,73,0,20,0.45502154206562906,1.0,0.34196804207087195,-0.0
FLAD1,2,77,0,20,1.0,1.0,-0.0,-0.0
FCRLB,1,78,2,18,0.19176437911467722,1.0,0.7172320613501597,-0.0
TNFSF4,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
RASSF5,1,78,0,20,1.0,1.0,-0.0,-0.0
ZNF512,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
SULT6B1,2,77,0,20,1.0,1.0,-0.0,-0.0
OXER1,2,77,0,20,1.0,1.0,-0.0,-0.0
UGP2,2,77,0,20,1.0,1.0,-0.0,-0.0
SMYD5,2,77,0,20,1.0,1.0,-0.0,-0.0
IGKV1D-42,2,77,2,18,0.37907317823194175,0.6170750774519738,0.42127694350275596,0.2096619936012596
RPUSD3,1,78,0,20,1.0,1.0,-0.0,-0.0
TATDN2,1,78,0,20,1.0,1.0,-0.0,-0.0
RFTN1,1,78,0,20,1.0,1.0,-0.0,-0.0
CCR4,1,78,0,20,1.0,1.0,-0.0,-0.0
AMT,1,78,0,20,1.0,1.0,-0.0,-0.0
AMIGO3,1,78,0,20,1.0,1.0,-0.0,-0.0
ARGFX,1,78,0,20,1.0,1.0,-0.0,-0.0
MLF1,2,77,0,20,1.0,1.0,-0.0,-0.0
ZNF732,2,77,0,20,1.0,1.0,-0.0,-0.0
PSAPL1,2,77,0,20,1.0,1.0,-0.0,-0.0
DNAJB14,4,75,0,20,0.6953175290264628,1.0,0.15781682186779156,-0.0
UBE2D3,1,78,0,20,1.0,1.0,-0.0,-0.0
CLGN,1,78,0,20,1.0,1.0,-0.0,-0.0
GCNT4,2,77,1,19,1.0,1.0,-0.0,-0.0
FNIP1,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
CDC23,1,78,0,20,1.0,1.0,-0.0,-0.0
JAKMIP2,2,77,2,18,0.37907317823194175,1.0,0.42127694350275596,-0.0
CSNK1A1,2,77,0,20,1.0,1.0,-0.0,-0.0
RIPK1,2,77,0,20,1.0,1.0,-0.0,-0.0
C6orf136,1,78,0,20,1.0,1.0,-0.0,-0.0
NKAIN2,3,76,1,19,1.0,0.24821307898992362,-0.0,0.6051753381334227
OSBPL3,1,78,0,20,1.0,1.0,-0.0,-0.0
CYCS,2,77,0,20,1.0,1.0,-0.0,-0.0
NDUFA5,1,78,0,20,1.0,1.0,-0.0,-0.0
ZC3HAV1,4,75,0,20,0.6953175290264628,1.0,0.15781682186779156,-0.0
MTRNR2L6,2,77,1,19,1.0,1.0,-0.0,-0.0
OR2A25,5,74,1,19,1.0,1.0,-0.0,-0.0
NCAPG2,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
ELP3,1,78,0,20,1.0,1.0,-0.0,-0.0
ZHX2,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
C9orf72,1,78,2,18,0.19176437911467722,1.0,0.7172320613501597,-0.0
UBAP2,1,78,0,20,1.0,1.0,-0.0,-0.0
AKR1C1,2,77,0,20,1.0,1.0,-0.0,-0.0
IPMK,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
PBLD,1,78,0,20,1.0,1.0,-0.0,-0.0
PPA1,1,78,0,20,1.0,1.0,-0.0,-0.0
MYOZ1,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
CYP2C8,2,77,0,20,1.0,1.0,-0.0,-0.0
NKX6-2,1,78,0,20,1.0,1.0,-0.0,-0.0
OR52H1,2,77,0,20,1.0,1.0,-0.0,-0.0
MRGPRX1,1,78,2,18,0.19176437911467722,1.0,0.7172320613501597,-0.0
SLC5A12,6,73,1,19,1.0,1.0,-0.0,-0.0
CAT,1,78,0,20,1.0,1.0,-0.0,-0.0
OR9Q1,2,77,1,19,1.0,1.0,-0.0,-0.0
FADS3,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
SCYL1,1,78,0,20,1.0,1.0,-0.0,-0.0
ARRB1,1,78,0,20,1.0,1.0,-0.0,-0.0
GAB2,1,78,0,20,1.0,1.0,-0.0,-0.0
TRAPPC4,1,78,0,20,1.0,1.0,-0.0,-0.0
OR6M1,4,75,1,19,1.0,1.0,-0.0,-0.0
PRB4,1,78,0,20,1.0,1.0,-0.0,-0.0
CAPS2,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
PWP1,2,77,0,20,1.0,1.0,-0.0,-0.0
OR11H6,7,72,0,20,0.3720297808780647,1.0,0.4294222935768993,-0.0
ENTPD5,1,78,0,20,1.0,1.0,-0.0,-0.0
CIPC,2,77,0,20,1.0,1.0,-0.0,-0.0
TC2N,1,78,0,20,1.0,1.0,-0.0,-0.0
WARS,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
BUB1B,1,78,0,20,1.0,1.0,-0.0,-0.0
RPUSD2,1,78,0,20,1.0,1.0,-0.0,-0.0
RFX7,1,78,0,20,1.0,1.0,-0.0,-0.0
SLTM,1,78,0,20,1.0,1.0,-0.0,-0.0
SKOR1,5,74,0,20,0.5598364119795416,1.0,0.25193885826799844,-0.0
NARFL,2,77,1,19,1.0,1.0,-0.0,-0.0
UNKL,2,77,0,20,1.0,1.0,-0.0,-0.0
PTX4,2,77,0,20,1.0,1.0,-0.0,-0.0
EMP2,1,78,0,20,1.0,1.0,-0.0,-0.0
TLDC1,1,78,0,20,1.0,1.0,-0.0,-0.0
DBNDD1,1,78,0,20,1.0,1.0,-0.0,-0.0
TMEM107,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
SLC5A10,2,77,0,20,1.0,1.0,-0.0,-0.0
TBC1D3F,1,78,0,20,1.0,1.0,-0.0,-0.0
GSDMB,2,77,0,20,1.0,1.0,-0.0,-0.0
KRT23,5,74,0,20,0.5598364119795416,1.0,0.25193885826799844,-0.0
KRT13,2,77,1,19,1.0,0.4795001221869535,-0.0,0.31921127782572034
