gene,group_1_with_mut,group_1_without_mut,group_2_with_mut,group_2_without_mut,chi2_p,mwu_p,chi2_neglogp,mwu_neglogp
IGHG3,3,113,0,10,1.0,1.0,-0.0,-0.0
SNORD116-15,0,116,0,10,1.0,1.0,-0.0,-0.0
SNORD115-25,0,116,0,10,1.0,1.0,-0.0,-0.0
RNU6-354P,0,116,0,10,1.0,1.0,-0.0,-0.0
SCG3,6,110,0,10,1.0,1.0,-0.0,-0.0
PRTG,4,112,0,10,1.0,1.0,-0.0,-0.0
PLEKHO2,1,115,0,10,1.0,1.0,-0.0,-0.0
SPG21,0,116,0,10,1.0,1.0,-0.0,-0.0
PAQR5,3,113,1,9,0.7314914426843505,1.0,0.13579075008098673,-0.0
CYP1A1,1,115,0,10,1.0,1.0,-0.0,-0.0
IQGAP1,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
VKORC1,1,115,0,10,1.0,1.0,-0.0,-0.0
CHD9,4,112,0,10,1.0,1.0,-0.0,-0.0
THAP11,0,116,0,10,1.0,1.0,-0.0,-0.0
NFAT5,6,110,0,10,1.0,1.0,-0.0,-0.0
LDHD,2,114,0,10,1.0,1.0,-0.0,-0.0
MON1B,2,114,0,10,1.0,1.0,-0.0,-0.0
MTHFSD,2,114,0,10,1.0,1.0,-0.0,-0.0
RTN4RL1,1,115,0,10,1.0,1.0,-0.0,-0.0
SLC16A13,1,115,0,10,1.0,1.0,-0.0,-0.0
SREBF1,1,115,0,10,1.0,1.0,-0.0,-0.0
RNF112,5,111,0,10,1.0,1.0,-0.0,-0.0
CCDC144NL-AS1,1,115,0,10,1.0,1.0,-0.0,-0.0
MED24,1,115,0,10,1.0,1.0,-0.0,-0.0
KRTAP4-2,2,114,0,10,1.0,1.0,-0.0,-0.0
KRT37,5,111,0,10,1.0,1.0,-0.0,-0.0
MEOX1,2,114,0,10,1.0,1.0,-0.0,-0.0
KAT7,2,114,0,10,1.0,1.0,-0.0,-0.0
MMD,0,116,0,10,1.0,1.0,-0.0,-0.0
CSH1,2,114,0,10,1.0,1.0,-0.0,-0.0
FAM104A,1,115,0,10,1.0,1.0,-0.0,-0.0
OTOP3,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
QRICH2,3,113,1,9,0.7314914426843505,1.0,0.13579075008098673,-0.0
MBD1,2,114,0,10,1.0,1.0,-0.0,-0.0
BOD1L2,2,114,0,10,1.0,1.0,-0.0,-0.0
DPP9,3,113,0,10,1.0,1.0,-0.0,-0.0
DUS3L,3,113,1,9,0.7314914426843505,1.0,0.13579075008098673,-0.0
MBD3L1,1,115,0,10,1.0,1.0,-0.0,-0.0
AC078899.1,3,113,0,10,1.0,1.0,-0.0,-0.0
RPSAP58,3,113,0,10,1.0,1.0,-0.0,-0.0
DLL3,4,112,1,9,0.8617165465138684,1.0,0.06463556773601595,-0.0
CXCL17,0,116,0,10,1.0,1.0,-0.0,-0.0
PTPRH,8,108,0,10,0.8553036354704221,1.0,0.0678796819970813,-0.0
SNX5,0,116,0,10,1.0,1.0,-0.0,-0.0
GABPA,2,114,0,10,1.0,1.0,-0.0,-0.0
SLC5A3,1,115,0,10,1.0,1.0,-0.0,-0.0
KRTAP10-10,0,116,1,9,0.11820656765178046,1.0,0.9273583930343916,-0.0
KRTAP10-12,0,116,0,10,1.0,1.0,-0.0,-0.0
IGLV6-57,0,116,0,10,1.0,1.0,-0.0,-0.0
IGLL3P,0,116,0,10,1.0,1.0,-0.0,-0.0
LARGE,5,111,0,10,1.0,1.0,-0.0,-0.0
APOL2,2,114,0,10,1.0,1.0,-0.0,-0.0
CSF2RB,4,112,0,10,1.0,1.0,-0.0,-0.0
PPARA,2,114,0,10,1.0,1.0,-0.0,-0.0
TMSB4X,0,116,0,10,1.0,1.0,-0.0,-0.0
CT45A3,1,115,0,10,1.0,1.0,-0.0,-0.0
FNBP1L,0,116,0,10,1.0,1.0,-0.0,-0.0
CASQ1,1,115,2,8,0.0063724639787088675,1.0,2.1956926107652754,-0.0
F11R,1,115,0,10,1.0,1.0,-0.0,-0.0
KIFAP3,5,111,0,10,1.0,1.0,-0.0,-0.0
MYOC,5,111,0,10,1.0,1.0,-0.0,-0.0
KDM5B,1,115,0,10,1.0,1.0,-0.0,-0.0
KLF11,2,114,0,10,1.0,1.0,-0.0,-0.0
XDH,4,112,0,10,1.0,1.0,-0.0,-0.0
SLC4A7,3,113,0,10,1.0,1.0,-0.0,-0.0
CYP8B1,0,116,0,10,1.0,1.0,-0.0,-0.0
FLNB,4,112,0,10,1.0,1.0,-0.0,-0.0
RHOH,3,113,0,10,1.0,1.0,-0.0,-0.0
CXCL1,1,115,0,10,1.0,1.0,-0.0,-0.0
SNCA,1,115,0,10,1.0,1.0,-0.0,-0.0
AFF4,1,115,0,10,1.0,1.0,-0.0,-0.0
SNCB,2,114,0,10,1.0,1.0,-0.0,-0.0
HIST1H3B,7,109,0,10,0.9362897085640212,1.0,0.028589750232883977,-0.0
GCM1,4,112,0,10,1.0,1.0,-0.0,-0.0
RFX6,7,109,1,9,1.0,1.0,-0.0,-0.0
INMT,1,115,0,10,1.0,1.0,-0.0,-0.0
MYO1G,0,116,0,10,1.0,1.0,-0.0,-0.0
LAMB1,10,106,1,9,1.0,0.6864431108548716,-0.0,0.1633954492000822
COPS5,1,115,0,10,1.0,1.0,-0.0,-0.0
GDF6,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
KIAA1045,1,115,0,10,1.0,1.0,-0.0,-0.0
PCSK5,6,110,1,9,1.0,1.0,-0.0,-0.0
MED27,1,115,0,10,1.0,1.0,-0.0,-0.0
GTF3C4,2,114,0,10,1.0,1.0,-0.0,-0.0
SLC29A3,1,115,0,10,1.0,1.0,-0.0,-0.0
PSAP,0,116,0,10,1.0,1.0,-0.0,-0.0
SFTPA1,1,115,0,10,1.0,1.0,-0.0,-0.0
SLIT1,7,109,0,10,0.9362897085640212,1.0,0.028589750232883977,-0.0
HPSE2,5,111,0,10,1.0,1.0,-0.0,-0.0
FGF8,0,116,0,10,1.0,1.0,-0.0,-0.0
PAX6,2,114,0,10,1.0,1.0,-0.0,-0.0
PACSIN3,0,116,0,10,1.0,1.0,-0.0,-0.0
PAK1,0,116,0,10,1.0,1.0,-0.0,-0.0
TAS2R9,1,115,0,10,1.0,1.0,-0.0,-0.0
HEBP1,0,116,1,9,0.11820656765178046,1.0,0.9273583930343916,-0.0
CDK8,4,112,0,10,1.0,1.0,-0.0,-0.0
TRAV8-4,1,115,0,10,1.0,1.0,-0.0,-0.0
C14orf159,0,116,0,10,1.0,1.0,-0.0,-0.0
CKB,1,115,0,10,1.0,1.0,-0.0,-0.0
DENND4A,0,116,0,10,1.0,1.0,-0.0,-0.0
FES,1,115,0,10,1.0,1.0,-0.0,-0.0
CBFA2T3,1,115,0,10,1.0,1.0,-0.0,-0.0
FANCA,2,114,0,10,1.0,1.0,-0.0,-0.0
FZD2,2,114,0,10,1.0,1.0,-0.0,-0.0
SMG8,4,112,0,10,1.0,1.0,-0.0,-0.0
TNFSF14,1,115,0,10,1.0,1.0,-0.0,-0.0
ZNF14,0,116,1,9,0.11820656765178046,1.0,0.9273583930343916,-0.0
SLC17A7,4,112,0,10,1.0,1.0,-0.0,-0.0
ZNF816,4,112,0,10,1.0,1.0,-0.0,-0.0
SEMG1,1,115,0,10,1.0,1.0,-0.0,-0.0
KRTAP19-5,1,115,0,10,1.0,1.0,-0.0,-0.0
ST13,1,115,0,10,1.0,1.0,-0.0,-0.0
EIF3I,1,115,0,10,1.0,1.0,-0.0,-0.0
FCGR1A,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
LCE3E,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
RUSC1,4,112,0,10,1.0,1.0,-0.0,-0.0
C1orf105,1,115,0,10,1.0,1.0,-0.0,-0.0
IER5,0,116,0,10,1.0,1.0,-0.0,-0.0
CR2,7,109,0,10,0.9362897085640212,1.0,0.028589750232883977,-0.0
OR2G6,8,108,0,10,0.8553036354704221,1.0,0.0678796819970813,-0.0
SOX11,0,116,0,10,1.0,1.0,-0.0,-0.0
IGKV1-39,0,116,0,10,1.0,1.0,-0.0,-0.0
IGKV1D-8,3,113,0,10,1.0,1.0,-0.0,-0.0
STARD7,1,115,0,10,1.0,1.0,-0.0,-0.0
PROC,3,113,0,10,1.0,1.0,-0.0,-0.0
PABPC1P2,2,114,0,10,1.0,1.0,-0.0,-0.0
ERMN,1,115,0,10,1.0,1.0,-0.0,-0.0
ACVR1,3,113,0,10,1.0,1.0,-0.0,-0.0
HOXD13,1,115,0,10,1.0,1.0,-0.0,-0.0
NFE2L2,4,112,0,10,1.0,1.0,-0.0,-0.0
NEUROD1,2,114,0,10,1.0,1.0,-0.0,-0.0
FARSB,2,114,0,10,1.0,1.0,-0.0,-0.0
TAMM41,0,116,0,10,1.0,1.0,-0.0,-0.0
CSRNP1,0,116,0,10,1.0,1.0,-0.0,-0.0
ZBTB47,1,115,0,10,1.0,1.0,-0.0,-0.0
SLCO2A1,3,113,0,10,1.0,1.0,-0.0,-0.0
ERICH6,3,113,0,10,1.0,1.0,-0.0,-0.0
KLHL24,2,114,0,10,1.0,1.0,-0.0,-0.0
SENP2,1,115,0,10,1.0,1.0,-0.0,-0.0
GRXCR1,5,111,0,10,1.0,1.0,-0.0,-0.0
LARP7,0,116,1,9,0.11820656765178046,1.0,0.9273583930343916,-0.0
PAPD7,3,113,1,9,0.7314914426843505,1.0,0.13579075008098673,-0.0
THBS4,3,113,0,10,1.0,1.0,-0.0,-0.0
MRS2,3,113,0,10,1.0,1.0,-0.0,-0.0
HIST1H1C,3,113,1,9,0.7314914426843505,1.0,0.13579075008098673,-0.0
HIST1H1D,1,115,0,10,1.0,1.0,-0.0,-0.0
FOXP4,1,115,0,10,1.0,1.0,-0.0,-0.0
MUT,4,112,0,10,1.0,1.0,-0.0,-0.0
PHACTR2,0,116,0,10,1.0,1.0,-0.0,-0.0
SOD2,1,115,0,10,1.0,1.0,-0.0,-0.0
LIMK1,0,116,0,10,1.0,1.0,-0.0,-0.0
KIAA1324L,2,114,0,10,1.0,1.0,-0.0,-0.0
ASB15,4,112,1,9,0.8617165465138684,1.0,0.06463556773601595,-0.0
AC073310.4,4,112,0,10,1.0,1.0,-0.0,-0.0
KRBA1,4,112,0,10,1.0,1.0,-0.0,-0.0
ANGPT2,1,115,0,10,1.0,1.0,-0.0,-0.0
MICU3,2,114,0,10,1.0,1.0,-0.0,-0.0
BMP1,2,114,0,10,1.0,1.0,-0.0,-0.0
CHRNA2,2,114,0,10,1.0,1.0,-0.0,-0.0
TOX,4,112,0,10,1.0,1.0,-0.0,-0.0
EXT1,1,115,0,10,1.0,1.0,-0.0,-0.0
ZNF707,1,115,0,10,1.0,1.0,-0.0,-0.0
KANK1,3,113,0,10,1.0,1.0,-0.0,-0.0
RP11-395E19.2,3,113,1,9,0.7314914426843505,1.0,0.13579075008098673,-0.0
NUP214,5,111,1,9,0.9706063798879349,1.0,0.01295685835246719,-0.0
DNAJC1,1,115,0,10,1.0,1.0,-0.0,-0.0
CHUK,2,114,0,10,1.0,1.0,-0.0,-0.0
ADD3,1,115,0,10,1.0,1.0,-0.0,-0.0
GPR26,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
OR51B5,1,115,0,10,1.0,1.0,-0.0,-0.0
OR10A6,1,115,0,10,1.0,1.0,-0.0,-0.0
TAF6L,1,115,0,10,1.0,1.0,-0.0,-0.0
RTN3,3,113,0,10,1.0,1.0,-0.0,-0.0
FRMD8,0,116,1,9,0.11820656765178046,1.0,0.9273583930343916,-0.0
GAL3ST3,0,116,0,10,1.0,1.0,-0.0,-0.0
KDELC2,0,116,0,10,1.0,1.0,-0.0,-0.0
C12orf5,2,114,0,10,1.0,1.0,-0.0,-0.0
ACSS3,5,111,1,9,0.9706063798879349,1.0,0.01295685835246719,-0.0
CLIP1,2,114,0,10,1.0,1.0,-0.0,-0.0
MPHOSPH8,2,114,0,10,1.0,1.0,-0.0,-0.0
DNAAF2,3,113,0,10,1.0,1.0,-0.0,-0.0
EML1,1,115,0,10,1.0,1.0,-0.0,-0.0
CHEK2P2,0,116,0,10,1.0,1.0,-0.0,-0.0
USP8,4,112,0,10,1.0,1.0,-0.0,-0.0
TMEM202,0,116,0,10,1.0,1.0,-0.0,-0.0
HAPLN3,1,115,0,10,1.0,1.0,-0.0,-0.0
LINS,3,113,0,10,1.0,1.0,-0.0,-0.0
TBL3,2,114,0,10,1.0,1.0,-0.0,-0.0
ZNF768,1,115,0,10,1.0,1.0,-0.0,-0.0
ZCCHC14,1,115,0,10,1.0,1.0,-0.0,-0.0
GALNS,3,113,0,10,1.0,1.0,-0.0,-0.0
WDR81,0,116,0,10,1.0,1.0,-0.0,-0.0
HS3ST3A1,1,115,0,10,1.0,1.0,-0.0,-0.0
PIP4K2B,1,115,0,10,1.0,1.0,-0.0,-0.0
TUBG1,0,116,0,10,1.0,1.0,-0.0,-0.0
IFI35,0,116,0,10,1.0,1.0,-0.0,-0.0
SNX11,1,115,0,10,1.0,1.0,-0.0,-0.0
RNFT1,0,116,0,10,1.0,1.0,-0.0,-0.0
MRPS7,1,115,0,10,1.0,1.0,-0.0,-0.0
MIF4GD,0,116,1,9,0.11820656765178046,1.0,0.9273583930343916,-0.0
TPGS2,1,115,0,10,1.0,1.0,-0.0,-0.0
SAFB2,3,113,0,10,1.0,1.0,-0.0,-0.0
ZNF878,0,116,0,10,1.0,1.0,-0.0,-0.0
ZNF44,2,114,0,10,1.0,1.0,-0.0,-0.0
ZNF486,1,115,0,10,1.0,1.0,-0.0,-0.0
ZNF257,6,110,1,9,1.0,1.0,-0.0,-0.0
ZNF676,3,113,0,10,1.0,1.0,-0.0,-0.0
SLC7A10,1,115,0,10,1.0,1.0,-0.0,-0.0
PHLDB3,3,113,0,10,1.0,1.0,-0.0,-0.0
CPT1C,1,115,0,10,1.0,1.0,-0.0,-0.0
KLK5,2,114,0,10,1.0,1.0,-0.0,-0.0
CTD-3099C6.11,1,115,0,10,1.0,1.0,-0.0,-0.0
LILRB4,9,107,0,10,0.7839122937656098,1.0,0.10573252464256368,-0.0
ZNF264,1,115,0,10,1.0,1.0,-0.0,-0.0
IDH3B,1,115,0,10,1.0,1.0,-0.0,-0.0
CCDC117,1,115,0,10,1.0,1.0,-0.0,-0.0
PLCXD1,3,113,0,10,1.0,1.0,-0.0,-0.0
SSX3,0,116,0,10,1.0,1.0,-0.0,-0.0
FAM155B,5,111,0,10,1.0,1.0,-0.0,-0.0
POF1B,4,112,0,10,1.0,1.0,-0.0,-0.0
MAGEA3,2,114,0,10,1.0,1.0,-0.0,-0.0
PLEKHG5,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
GJB4,3,113,0,10,1.0,1.0,-0.0,-0.0
SLFNL1,1,115,0,10,1.0,1.0,-0.0,-0.0
LRP8,2,114,0,10,1.0,1.0,-0.0,-0.0
MSH4,6,110,0,10,1.0,1.0,-0.0,-0.0
CYB561D1,0,116,1,9,0.11820656765178046,1.0,0.9273583930343916,-0.0
CSF1,0,116,0,10,1.0,1.0,-0.0,-0.0
TLR5,2,114,0,10,1.0,1.0,-0.0,-0.0
GPATCH11,0,116,0,10,1.0,1.0,-0.0,-0.0
WDR54,0,116,0,10,1.0,1.0,-0.0,-0.0
IGKV1-33,0,116,0,10,1.0,1.0,-0.0,-0.0
IGKV2D-24,3,113,0,10,1.0,1.0,-0.0,-0.0
IL36RN,0,116,0,10,1.0,1.0,-0.0,-0.0
GALNT3,1,115,0,10,1.0,1.0,-0.0,-0.0
ZNF142,1,115,0,10,1.0,1.0,-0.0,-0.0
HDLBP,1,115,0,10,1.0,1.0,-0.0,-0.0
EFHB,5,111,0,10,1.0,1.0,-0.0,-0.0
THRB,3,113,0,10,1.0,1.0,-0.0,-0.0
CTDSPL,0,116,0,10,1.0,1.0,-0.0,-0.0
WDR6,4,112,0,10,1.0,1.0,-0.0,-0.0
LAMP3,1,115,0,10,1.0,1.0,-0.0,-0.0
CYTL1,1,115,0,10,1.0,1.0,-0.0,-0.0
BLOC1S4,1,115,0,10,1.0,1.0,-0.0,-0.0
KIT,3,113,1,9,0.7314914426843505,1.0,0.13579075008098673,-0.0
CSN3,0,116,0,10,1.0,1.0,-0.0,-0.0
IL21,0,116,0,10,1.0,1.0,-0.0,-0.0
GALNT7,3,113,0,10,1.0,1.0,-0.0,-0.0
FAM105A,1,115,0,10,1.0,1.0,-0.0,-0.0
ZFR,1,115,0,10,1.0,1.0,-0.0,-0.0
WDR70,1,115,0,10,1.0,1.0,-0.0,-0.0
OFCC1,2,114,0,10,1.0,1.0,-0.0,-0.0
PRL,2,114,0,10,1.0,1.0,-0.0,-0.0
NRSN1,3,113,2,8,0.062534391155826,1.0,1.2038810741533905,-0.0
SCGN,2,114,0,10,1.0,1.0,-0.0,-0.0
USP45,2,114,0,10,1.0,1.0,-0.0,-0.0
ASZ1,0,116,0,10,1.0,1.0,-0.0,-0.0
SLC13A4,3,113,0,10,1.0,1.0,-0.0,-0.0
GOT1L1,4,112,0,10,1.0,1.0,-0.0,-0.0
XKR9,1,115,0,10,1.0,1.0,-0.0,-0.0
RRM2B,1,115,0,10,1.0,1.0,-0.0,-0.0
TRMT12,0,116,0,10,1.0,1.0,-0.0,-0.0
IFNW1,0,116,0,10,1.0,1.0,-0.0,-0.0
OR1N2,1,115,0,10,1.0,1.0,-0.0,-0.0
PNPLA7,4,112,0,10,1.0,1.0,-0.0,-0.0
NEBL-AS1,1,115,0,10,1.0,1.0,-0.0,-0.0
ALOX5,2,114,0,10,1.0,1.0,-0.0,-0.0
P4HA1,2,114,0,10,1.0,1.0,-0.0,-0.0
NAALAD2,7,109,0,10,0.9362897085640212,1.0,0.028589750232883977,-0.0
CHEK1,0,116,0,10,1.0,1.0,-0.0,-0.0
OPCML,1,115,0,10,1.0,1.0,-0.0,-0.0
LIMA1,0,116,0,10,1.0,1.0,-0.0,-0.0
BAZ2A,2,114,0,10,1.0,1.0,-0.0,-0.0
AVIL,1,115,0,10,1.0,1.0,-0.0,-0.0
GLIPR1L2,1,115,0,10,1.0,1.0,-0.0,-0.0
RNF10,3,113,0,10,1.0,1.0,-0.0,-0.0
PSME1,0,116,0,10,1.0,1.0,-0.0,-0.0
FRMD6,5,111,0,10,1.0,1.0,-0.0,-0.0
SYNDIG1L,3,113,0,10,1.0,1.0,-0.0,-0.0
ATG2B,7,109,0,10,0.9362897085640212,1.0,0.028589750232883977,-0.0
PPP1R13B,1,115,0,10,1.0,1.0,-0.0,-0.0
C14orf80,0,116,0,10,1.0,1.0,-0.0,-0.0
DUOX1,2,114,0,10,1.0,1.0,-0.0,-0.0
FAM63B,0,116,0,10,1.0,1.0,-0.0,-0.0
MCTP2,0,116,0,10,1.0,1.0,-0.0,-0.0
HBZ,0,116,0,10,1.0,1.0,-0.0,-0.0
PRSS36,3,113,0,10,1.0,1.0,-0.0,-0.0
MT1M,5,111,0,10,1.0,1.0,-0.0,-0.0
TAT,2,114,0,10,1.0,1.0,-0.0,-0.0
GGT6,1,115,0,10,1.0,1.0,-0.0,-0.0
FNDC8,0,116,0,10,1.0,1.0,-0.0,-0.0
MLLT6,5,111,0,10,1.0,1.0,-0.0,-0.0
KRT36,2,114,0,10,1.0,1.0,-0.0,-0.0
DHX40,1,115,0,10,1.0,1.0,-0.0,-0.0
CD300E,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
SCAMP4,0,116,0,10,1.0,1.0,-0.0,-0.0
ANGPTL4,0,116,0,10,1.0,1.0,-0.0,-0.0
SUGP2,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
SBSN,3,113,0,10,1.0,1.0,-0.0,-0.0
CAPN12,1,115,0,10,1.0,1.0,-0.0,-0.0
CEACAM1,0,116,0,10,1.0,1.0,-0.0,-0.0
NOSIP,1,115,0,10,1.0,1.0,-0.0,-0.0
ZNF417,1,115,0,10,1.0,1.0,-0.0,-0.0
JPH2,6,110,0,10,1.0,1.0,-0.0,-0.0
ZMYND8,6,110,0,10,1.0,1.0,-0.0,-0.0
KRTAP19-3,0,116,0,10,1.0,1.0,-0.0,-0.0
SYNGR1,2,114,0,10,1.0,1.0,-0.0,-0.0
ZNF645,1,115,2,8,0.0063724639787088675,1.0,2.1956926107652754,-0.0
TMEM47,3,113,0,10,1.0,1.0,-0.0,-0.0
ERCC6L,2,114,0,10,1.0,1.0,-0.0,-0.0
IL1RAPL2,4,112,1,9,0.8617165465138684,1.0,0.06463556773601595,-0.0
SLC6A14,2,114,0,10,1.0,1.0,-0.0,-0.0
STX12,0,116,0,10,1.0,1.0,-0.0,-0.0
MPV17,2,114,0,10,1.0,1.0,-0.0,-0.0
TMEM177,4,112,0,10,1.0,1.0,-0.0,-0.0
WDR33,2,114,0,10,1.0,1.0,-0.0,-0.0
BOLL,1,115,0,10,1.0,1.0,-0.0,-0.0
SOWAHB,3,113,0,10,1.0,1.0,-0.0,-0.0
CEP170P1,3,113,0,10,1.0,1.0,-0.0,-0.0
GPX8,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
TTC37,1,115,0,10,1.0,1.0,-0.0,-0.0
ATXN1,2,114,0,10,1.0,1.0,-0.0,-0.0
HIST1H3G,2,114,0,10,1.0,1.0,-0.0,-0.0
HOXA5,3,113,0,10,1.0,1.0,-0.0,-0.0
POLR3D,1,115,0,10,1.0,1.0,-0.0,-0.0
TRBV21OR9-2,2,114,0,10,1.0,1.0,-0.0,-0.0
CAMSAP1,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
STK32C,1,115,0,10,1.0,1.0,-0.0,-0.0
MS4A6A,4,112,0,10,1.0,1.0,-0.0,-0.0
LRP5,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
SELPLG,0,116,0,10,1.0,1.0,-0.0,-0.0
RAB20,0,116,0,10,1.0,1.0,-0.0,-0.0
FAM179B,5,111,0,10,1.0,1.0,-0.0,-0.0
SLC24A4,8,108,1,9,1.0,1.0,-0.0,-0.0
IGHV3-13,0,116,0,10,1.0,1.0,-0.0,-0.0
LPCAT4,0,116,0,10,1.0,1.0,-0.0,-0.0
CD19,2,114,0,10,1.0,1.0,-0.0,-0.0
RABEP1,0,116,0,10,1.0,1.0,-0.0,-0.0
DHRS7C,1,115,0,10,1.0,1.0,-0.0,-0.0
HCST,0,116,0,10,1.0,1.0,-0.0,-0.0
GGN,2,114,0,10,1.0,1.0,-0.0,-0.0
CYP2S1,0,116,0,10,1.0,1.0,-0.0,-0.0
CYP24A1,4,112,0,10,1.0,1.0,-0.0,-0.0
GATA5,1,115,0,10,1.0,1.0,-0.0,-0.0
MID1IP1,0,116,0,10,1.0,1.0,-0.0,-0.0
SSR4,0,116,0,10,1.0,1.0,-0.0,-0.0
GSTM3,0,116,0,10,1.0,1.0,-0.0,-0.0
LRRC2,3,113,0,10,1.0,1.0,-0.0,-0.0
SRRT,3,113,1,9,0.7314914426843505,1.0,0.13579075008098673,-0.0
SEC31B,1,115,0,10,1.0,1.0,-0.0,-0.0
NUDT19,0,116,0,10,1.0,1.0,-0.0,-0.0
U2AF2,1,115,0,10,1.0,1.0,-0.0,-0.0
SPIN2B,0,116,0,10,1.0,1.0,-0.0,-0.0
OR4F5,1,115,0,10,1.0,1.0,-0.0,-0.0
CA6,1,115,0,10,1.0,1.0,-0.0,-0.0
TMCO4,1,115,0,10,1.0,1.0,-0.0,-0.0
RNF186,1,115,0,10,1.0,1.0,-0.0,-0.0
FGR,1,115,0,10,1.0,1.0,-0.0,-0.0
ZCCHC17,0,116,0,10,1.0,1.0,-0.0,-0.0
GUCA2B,1,115,0,10,1.0,1.0,-0.0,-0.0
CACHD1,1,115,0,10,1.0,1.0,-0.0,-0.0
SYDE2,2,114,0,10,1.0,1.0,-0.0,-0.0
LCE3A,2,114,0,10,1.0,1.0,-0.0,-0.0
XCL2,2,114,0,10,1.0,1.0,-0.0,-0.0
GPR52,2,114,0,10,1.0,1.0,-0.0,-0.0
RGS21,1,115,0,10,1.0,1.0,-0.0,-0.0
RSAD2,3,113,0,10,1.0,1.0,-0.0,-0.0
SLC5A6,2,114,0,10,1.0,1.0,-0.0,-0.0
NDUFAF7,0,116,0,10,1.0,1.0,-0.0,-0.0
DYNC2LI1,3,113,0,10,1.0,1.0,-0.0,-0.0
FOXN2,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
POLR1A,4,112,0,10,1.0,1.0,-0.0,-0.0
LIMS2,2,114,0,10,1.0,1.0,-0.0,-0.0
B3GALT1,1,115,0,10,1.0,1.0,-0.0,-0.0
SCRN3,1,115,0,10,1.0,1.0,-0.0,-0.0
CHN1,2,114,0,10,1.0,1.0,-0.0,-0.0
SLC39A10,0,116,1,9,0.11820656765178046,1.0,0.9273583930343916,-0.0
FAM117B,1,115,0,10,1.0,1.0,-0.0,-0.0
ICOS,0,116,0,10,1.0,1.0,-0.0,-0.0
PIKFYVE,4,112,0,10,1.0,1.0,-0.0,-0.0
LRRFIP1,3,113,0,10,1.0,1.0,-0.0,-0.0
SGOL1,3,113,0,10,1.0,1.0,-0.0,-0.0
ZNF660,1,115,0,10,1.0,1.0,-0.0,-0.0
ZNF197,1,115,0,10,1.0,1.0,-0.0,-0.0
LRTM1,2,114,0,10,1.0,1.0,-0.0,-0.0
SLMAP,2,114,0,10,1.0,1.0,-0.0,-0.0
NIT2,1,115,0,10,1.0,1.0,-0.0,-0.0
RPN1,0,116,0,10,1.0,1.0,-0.0,-0.0
COPG1,3,113,0,10,1.0,1.0,-0.0,-0.0
SLC35G2,2,114,0,10,1.0,1.0,-0.0,-0.0
ALG3,1,115,0,10,1.0,1.0,-0.0,-0.0
ATP13A5,6,110,0,10,1.0,1.0,-0.0,-0.0
FBXO45,1,115,0,10,1.0,1.0,-0.0,-0.0
FAM193A,3,113,0,10,1.0,1.0,-0.0,-0.0
BTC,0,116,0,10,1.0,1.0,-0.0,-0.0
C4orf26,0,116,0,10,1.0,1.0,-0.0,-0.0
CYP4V2,3,113,0,10,1.0,1.0,-0.0,-0.0
MTMR12,3,113,0,10,1.0,1.0,-0.0,-0.0
GZMA,0,116,0,10,1.0,1.0,-0.0,-0.0
TMEM171,0,116,0,10,1.0,1.0,-0.0,-0.0
BHMT,2,114,0,10,1.0,1.0,-0.0,-0.0
NR2F1,4,112,0,10,1.0,1.0,-0.0,-0.0
GPR151,0,116,0,10,1.0,1.0,-0.0,-0.0
ABLIM3,6,110,0,10,1.0,1.0,-0.0,-0.0
GRPEL2,0,116,0,10,1.0,1.0,-0.0,-0.0
GABRB2,4,112,0,10,1.0,1.0,-0.0,-0.0
ZNF165,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
GPX6,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
ABCF1,2,114,0,10,1.0,1.0,-0.0,-0.0
VARS2,3,113,0,10,1.0,1.0,-0.0,-0.0
ATF6B,0,116,1,9,0.11820656765178046,1.0,0.9273583930343916,-0.0
PBX2,1,115,0,10,1.0,1.0,-0.0,-0.0
TSPO2,0,116,0,10,1.0,1.0,-0.0,-0.0
PAQR8,0,116,0,10,1.0,1.0,-0.0,-0.0
GSTA2,2,114,0,10,1.0,1.0,-0.0,-0.0
B3GAT2,3,113,0,10,1.0,1.0,-0.0,-0.0
MAP3K4,5,111,0,10,1.0,1.0,-0.0,-0.0
GGCT,1,115,0,10,1.0,1.0,-0.0,-0.0
BBS9,2,114,0,10,1.0,1.0,-0.0,-0.0
RAMP3,0,116,0,10,1.0,1.0,-0.0,-0.0
